title,material,weight,transport,recyclability,true_eco_score,co2_emissions,origin,material_confidence,secondary_materials,packaging_type,packaging_materials,packaging_weight_ratio,inferred_category,origin_confidence,estimated_lifespan_years,repairability_score,size_category,quality_level,is_eco_labeled,is_amazon_choice,pack_size,estimated_volume_l,weight_confidence
hammockphoto frame,Plastic,0.31,Air,Low,F,0.93,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Cardboard,0.74,Ship,Medium,D,0.37,FRANCE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Plastic,0.65,Land,Low,C,0.78,USA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Other,1.02,Land,Low,E,1.02,FRANCE,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Bamboo,1.85,Land,Medium,D,1.0,USA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Bamboo,1.26,Ship,Medium,D,0.54,GERMANY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Paper,0.17,Air,Medium,F,0.19,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Steel,0.73,Air,High,F,2.3,GERMANY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Paper,0.63,Air,Medium,F,0.71,FRANCE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Aluminum,0.2,Land,High,E,0.22,USA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Cardboard,1.5,Air,Medium,F,2.36,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Other,1.69,Land,High,D,1.18,ITALY,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Other,0.46,Ship,Low,D,0.37,GERMANY,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Cardboard,1.5,Land,Medium,D,0.94,JAPAN,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Steel,1.04,Ship,High,C,1.05,INDIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Plastic,0.52,Ship,Low,A,0.5,GERMANY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Plastic,1.98,Ship,Low,D,1.9,GERMANY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Steel,1.6,Land,High,D,2.02,JAPAN,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Other,1.5,Land,Low,D,1.5,BRAZIL,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Plastic,0.31,Air,Low,F,0.93,UK,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Aluminum,0.25,Air,High,F,0.7,CHINA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Other,1.92,Air,High,F,3.36,CHINA,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Cardboard,0.45,Air,Medium,F,0.71,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Plastic,1.08,Land,Low,C,1.3,BRAZIL,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Plastic,0.81,Land,Low,C,0.97,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Plastic,1.81,Ship,Low,D,1.74,BRAZIL,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Glass,0.45,Land,High,C,0.47,BRAZIL,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Bamboo,0.13,Air,Medium,F,0.18,GERMANY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Aluminum,1.09,Land,High,B,1.22,INDIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Aluminum,1.86,Air,High,F,5.21,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Plastic,0.1,Ship,Low,F,0.1,UK,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Plastic,1.23,Land,Low,D,1.48,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Glass,1.07,Land,High,B,1.12,UK,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Cardboard,0.18,Land,Medium,C,0.11,GERMANY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Paper,1.36,Air,Medium,F,1.53,RUSSIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Aluminum,0.35,Ship,High,D,0.31,RUSSIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Cardboard,0.65,Air,Medium,F,1.02,NORWAY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Aluminum,1.96,Ship,High,D,1.76,ITALY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Bamboo,0.75,Ship,Medium,B,0.32,JAPAN,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Aluminum,1.51,Land,High,D,1.69,INDIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Other,0.33,Air,High,F,0.58,NORWAY,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Aluminum,0.74,Ship,High,D,0.66,JAPAN,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Glass,1.83,Land,High,D,1.92,RUSSIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
hammockphoto frame,Plastic,0.34,Ship,Low,D,0.33,NORWAY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Glass,1.0,Land,High,B,1.05,JAPAN,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Other,1.45,Ship,Medium,D,1.04,NORWAY,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Other,1.3,Ship,Medium,D,0.94,NORWAY,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Aluminum,0.74,Air,High,F,2.07,ITALY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Steel,1.18,Air,High,F,3.72,GERMANY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Plastic,1.48,Ship,Low,D,1.42,ITALY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Glass,1.08,Ship,High,B,0.91,ITALY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Other,0.52,Land,High,E,0.36,USA,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Cardboard,0.17,Land,Medium,B,0.11,RUSSIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Steel,1.6,Air,High,F,5.04,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Bamboo,0.83,Ship,Medium,B,0.36,INDIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Plastic,0.68,Land,Low,C,0.82,ITALY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Paper,0.56,Air,Medium,F,0.63,USA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Cardboard,0.1,Land,Medium,A,0.06,FRANCE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Paper,1.61,Air,Medium,F,1.81,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Steel,0.86,Land,High,C,1.08,RUSSIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Cardboard,1.01,Ship,Medium,F,0.51,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Paper,0.71,Air,Medium,F,0.8,JAPAN,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Glass,0.13,Land,High,E,0.14,INDIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Other,0.87,Land,Low,B,0.87,SINGAPORE,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Paper,1.94,Land,Medium,D,0.87,FRANCE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Paper,0.86,Land,Medium,E,0.39,JAPAN,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Plastic,0.5,Land,Low,C,0.6,RUSSIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Plastic,1.68,Air,Low,F,5.04,FRANCE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Glass,0.21,Ship,High,B,0.18,ITALY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Plastic,0.48,Land,Low,C,0.58,USA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Bamboo,1.28,Air,Medium,F,1.73,INDIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Plastic,0.86,Ship,Low,B,0.83,ITALY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Glass,1.32,Ship,High,D,1.11,JAPAN,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Steel,1.33,Land,High,D,1.68,FRANCE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Paper,0.53,Air,Medium,F,0.6,ITALY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Other,1.69,Ship,Medium,D,1.22,INDIA,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Glass,1.16,Air,High,F,3.04,BRAZIL,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Paper,0.16,Ship,Medium,E,0.06,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Plastic,0.78,Land,Low,C,0.94,JAPAN,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Bamboo,0.41,Air,Medium,F,0.55,ITALY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Steel,1.43,Ship,High,D,1.44,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Other,1.78,Air,Medium,F,4.0,JAPAN,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Bamboo,0.74,Air,Medium,F,1.0,GERMANY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Aluminum,1.2,Air,High,F,3.36,JAPAN,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Aluminum,1.65,Air,High,F,4.62,FRANCE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Paper,0.31,Land,Medium,A,0.14,CHINA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Paper,1.74,Land,Medium,D,0.78,BRAZIL,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Cardboard,1.62,Air,Medium,F,2.55,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Plastic,0.29,Land,Low,C,0.35,INDIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Glass,0.7,Ship,High,B,0.59,NORWAY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Plastic,1.46,Air,Low,F,4.38,FRANCE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Glass,0.23,Air,High,F,0.6,BRAZIL,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Paper,0.34,Air,Medium,F,0.38,CHINA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Bamboo,1.32,Air,Medium,F,1.78,FRANCE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Other,1.1,Ship,Medium,B,0.79,ITALY,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Paper,1.55,Air,Medium,F,1.74,JAPAN,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Steel,0.5,Land,High,C,0.63,RUSSIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Plastic,1.03,Air,Low,F,3.09,UK,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Other,0.74,Air,Medium,F,1.67,BRAZIL,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Aluminum,0.96,Air,High,F,2.69,CHINA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Aluminum,1.24,Land,High,D,1.39,FRANCE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Plastic,0.49,Land,Low,C,0.59,USA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Other,1.88,Land,Medium,D,1.69,SINGAPORE,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Aluminum,0.17,Air,High,F,0.48,GERMANY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Steel,0.42,Ship,High,C,0.42,JAPAN,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Paper,1.2,Ship,Medium,F,0.43,ITALY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Glass,1.67,Air,High,F,4.38,INDIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Aluminum,1.58,Ship,High,D,1.42,USA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Aluminum,1.26,Air,High,F,3.53,NORWAY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Glass,0.6,Air,High,F,1.57,FRANCE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Plastic,1.14,Air,Low,F,3.42,UK,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Plastic,0.12,Ship,Low,A,0.12,INDIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Paper,1.51,Ship,Medium,D,0.54,RUSSIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Aluminum,1.11,Land,High,A,1.24,JAPAN,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Aluminum,1.28,Ship,High,D,1.15,USA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Bamboo,1.04,Air,Medium,F,1.4,USA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Steel,1.73,Air,High,F,5.45,NORWAY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Plastic,0.73,Air,Low,F,2.19,RUSSIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Paper,1.58,Land,Medium,D,0.71,NORWAY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Aluminum,0.81,Air,High,F,2.27,CHINA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Steel,0.23,Land,High,C,0.29,RUSSIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Other,1.31,Air,Medium,F,2.95,GERMANY,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Cardboard,1.72,Ship,Medium,D,0.87,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Aluminum,1.64,Air,High,F,4.59,INDIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Paper,0.58,Land,Medium,E,0.26,USA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Bamboo,1.12,Land,Medium,C,0.6,GERMANY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Steel,0.91,Air,High,F,2.87,FRANCE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Aluminum,1.69,Ship,High,D,1.51,ITALY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Plastic,0.99,Land,Low,C,1.19,NORWAY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Plastic,0.59,Land,Low,C,0.71,UK,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Bamboo,1.8,Land,Medium,D,0.97,RUSSIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Bamboo,1.55,Ship,Medium,D,0.67,FRANCE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Steel,0.82,Land,High,C,1.03,INDIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Cardboard,1.77,Air,Medium,F,2.79,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Other,0.73,Land,Low,A,0.73,BRAZIL,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Glass,0.96,Ship,High,B,0.81,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Bamboo,1.35,Ship,Medium,D,0.58,NORWAY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Paper,0.28,Air,Medium,F,0.32,NORWAY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Other,1.08,Air,High,F,1.89,BRAZIL,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Glass,0.98,Air,High,F,2.57,BRAZIL,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Bamboo,0.47,Land,Medium,B,0.25,RUSSIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Other,1.05,Ship,Medium,D,0.76,USA,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Cardboard,0.18,Land,Medium,E,0.11,INDIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
books,Plastic,1.89,Air,Low,F,5.67,RUSSIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
plant pot,Plastic,1.14,Ship,Low,F,1.09,BRAZIL,0.4,[],jar,"['Glass', 'Plastic']",0.2,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
plant pot,Paper,1.6,Ship,Medium,D,0.72,CHINA,0.4,[],jar,"['Glass', 'Plastic']",0.2,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
plant pot,Paper,0.15,Ship,Medium,C,0.07,UK,0.4,[],jar,"['Glass', 'Plastic']",0.2,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
plant pot,Steel,1.16,Ship,High,C,1.17,USA,0.4,[],jar,"['Glass', 'Plastic']",0.2,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
plant pot,Cardboard,1.66,Ship,Medium,D,1.05,JAPAN,0.4,[],jar,"['Glass', 'Plastic']",0.2,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
plant pot,Aluminum,1.57,Ship,High,D,1.41,INDIA,0.4,[],jar,"['Glass', 'Plastic']",0.2,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
plant pot,Bamboo,0.61,Ship,Medium,F,0.33,UK,0.4,[],jar,"['Glass', 'Plastic']",0.2,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
plant pot,Other,0.31,Ship,Low,F,0.25,NORWAY,0.3,[],jar,"['Glass', 'Plastic']",0.2,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
plant pot,Glass,1.8,Air,High,F,4.72,RUSSIA,0.4,[],jar,"['Glass', 'Plastic']",0.2,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
